gid,___case,simpledate,year,month,time,hour,minute,datetime,injured,county,created_at,updated_at,cartodb_id,hex_id,geom
11267,4105730,20090209,2009,2,6:16 p.m.,18,16,02/09/2009 6:16 p.m.,0,Alameda,2013-09-25,2013-09-28,11267,h0.204516267392217,0101000020E61000008BE4863A078C5EC0A8F8646AB7E24240
11268,4106623,20090124,2009,1,3:08 p.m.,15,8,01/24/2009 3:08 p.m.,1,Alameda,2013-09-25,2013-09-28,11268,h0.157265766535607,0101000020E6100000B8D2212617905EC047489341A4EB4240
11269,4107046,20090219,2009,2,8:51 a.m.,8,51,02/19/2009 8:51 a.m.,1,Alameda,2013-09-25,2013-09-28,11269,h0.457811627809078,0101000020E6100000A309CA236E7F5EC069030BBB83C74240
11270,4107075,20090217,2009,2,8:56 p.m.,20,56,02/17/2009 8:56 p.m.,0,Alameda,2013-09-25,2013-09-28,11270,h0.140166982203242,0101000020E6100000FED2FDF73B915EC04BFCF61A27EB4240
11271,4107141,20090220,2009,2,3:22 p.m.,15,22,02/20/2009 3:22 p.m.,1,Contra Costa,2013-09-25,2013-09-28,11271,h0.45403362119527,0101000020E6100000F949B54FC77F5EC06E162F1686FC4240
11272,4107157,20090219,2009,2,9:09 a.m.,9,9,02/19/2009 9:09 a.m.,1,Contra Costa,2013-09-25,2013-09-28,11272,h0.426380070116929,0101000020E6100000D8D1DD1AFD815EC03C1CB85E2EFD4240
11273,4107289,20090219,2009,2,5:45 p.m.,17,45,02/19/2009 5:45 p.m.,1,San Francisco,2013-09-25,2013-09-28,11273,h0.0488757752704289,0101000020E6100000E0B2AFE10E9C5EC04D2BE0F9A0DC4240
11274,4107294,20090221,2009,2,4:14 a.m.,4,14,02/21/2009 4:14 a.m.,1,San Francisco,2013-09-25,2013-09-28,11274,h0.00320510971202026,0101000020E610000099011D9C3E9A5EC0879455C7E0E44240
11275,4107297,20090218,2009,2,5:45 p.m.,17,45,02/18/2009 5:45 p.m.,1,San Francisco,2013-09-25,2013-09-28,11275,h0.00320510971202026,0101000020E610000000BA79F4D09A5EC0D931642B1EE44240
11276,4107310,20090219,2009,2,1:50 p.m.,13,50,02/19/2009 1:50 p.m.,1,San Francisco,2013-09-25,2013-09-28,11276,h0.0240412682786918,0101000020E6100000FC2C3B69069D5EC0DC37ADCA74E24240
11277,4107322,20090220,2009,2,2:43 p.m.,14,43,02/20/2009 2:43 p.m.,1,San Francisco,2013-09-25,2013-09-28,11277,h0.00320510971202026,0101000020E61000009770E82D1E9A5EC049A69E605AE44240
11278,4107418,20090204,2009,2,3:33 p.m.,15,33,02/04/2009 3:33 p.m.,1,Sonoma,2013-09-25,2013-09-28,11278,h0.51761629887334,0101000020E6100000600D068DCFA75EC0E2033BFE0B214340
11279,4107446,20090125,2009,1,5:47 p.m.,17,47,01/25/2009 5:47 p.m.,1,Alameda,2013-09-25,2013-09-28,11279,h0.158758212634592,0101000020E6100000E6C699CBB28F5EC04D31074147E54240
11280,4107462,20090127,2009,1,8:50 p.m.,20,50,01/27/2009 8:50 p.m.,1,Alameda,2013-09-25,2013-09-28,11280,h0.130564672069794,0101000020E61000003350BE454C915EC0E2DC706946E74240
11281,4110930,20090205,2009,2,2:03 p.m.,14,3,02/05/2009 2:03 p.m.,1,Santa Clara,2013-09-25,2013-09-28,11281,h0.403777318625073,0101000020E6100000062340973A8A5EC084A169E44EB94240
11282,4111497,20090205,2009,2,5:00 p.m.,17,0,02/05/2009 5:00 p.m.,1,Santa Clara,2013-09-25,2013-09-28,11282,h0.543902691468539,0101000020E6100000088E26721C815EC071F7CD588FB04240
11283,4111579,20090119,2009,1,2:28 p.m.,14,28,01/19/2009 2:28 p.m.,1,San Francisco,2013-09-25,2013-09-28,11283,h0,0101000020E6100000DFFB1BB4D79A5EC0529ACDE330E34240
11284,4111657,20090107,2009,1,2:38 p.m.,14,38,01/07/2009 2:38 p.m.,1,San Mateo,2013-09-25,2013-09-28,11284,h0.303030757034399,0101000020E6100000F041BE3A7D9B5EC03653C66416BB4240
11285,4111662,20090122,2009,1,2:10 p.m.,14,10,01/22/2009 2:10 p.m.,1,Contra Costa,2013-09-25,2013-09-28,11285,h0.607584384735648,0101000020E6100000B256A30D76755EC0B73D4162BB004340
11286,4113424,20090127,2009,1,4:30 p.m.,16,30,01/27/2009 4:30 p.m.,0,Solano,2013-09-25,2013-09-28,11286,h0.362044985079597,0101000020E6100000974FA099F18E5EC0E8209EDB3A0C4340
11287,4113778,20090123,2009,1,7:00 p.m.,19,0,01/23/2009 7:00 p.m.,0,Alameda,2013-09-25,2013-09-28,11287,h0.129800429409126,0101000020E610000008443E9ECC925EC0D84D846808EC4240
11288,4113790,20090115,2009,1,5:22 p.m.,17,22,01/15/2009 5:22 p.m.,1,Alameda,2013-09-25,2013-09-28,11288,h0.123068345493977,0101000020E6100000BE0754A467925EC07918FFE329EA4240
11289,4113829,20090104,2009,1,12:06 a.m.,0,6,01/04/2009 12:06 a.m.,1,Alameda,2013-09-25,2013-09-28,11289,h0.123068345493977,0101000020E61000006D31E47D41925EC01E520C9068EA4240
11290,4113849,20090106,2009,1,2:54 p.m.,14,54,01/06/2009 2:54 p.m.,1,Alameda,2013-09-25,2013-09-28,11290,h0.17130002826455,0101000020E61000000A3E1757A6905EC0560B47EB03F04240
11291,4113855,20090114,2009,1,6:44 p.m.,18,44,01/14/2009 6:44 p.m.,1,Alameda,2013-09-25,2013-09-28,11291,h0.162787391196675,0101000020E6100000DDC2A9C516925EC0AA7180AA1BF04240
11292,4113858,20090110,2009,1,1:40 p.m.,13,40,01/10/2009 1:40 p.m.,1,Alameda,2013-09-25,2013-09-28,11292,h0.171489836649393,0101000020E6100000F20F11ED19915EC026254E3805F24240
11293,4113863,20090114,2009,1,3:38 p.m.,15,38,01/14/2009 3:38 p.m.,1,Alameda,2013-09-25,2013-09-28,11293,h0.17130002826455,0101000020E61000000A3E1757A6905EC0560B47EB03F04240
11294,4113869,20090103,2009,1,3:59 p.m.,15,59,01/03/2009 3:59 p.m.,1,Alameda,2013-09-25,2013-09-28,11294,h0.137668924832052,0101000020E61000006C80E37C7B925EC0DFA5D425E3ED4240
11295,4113874,20090112,2009,1,8:27 p.m.,20,27,01/12/2009 8:27 p.m.,1,Alameda,2013-09-25,2013-09-28,11295,h0.155057660109935,0101000020E6100000CF21BAB16A925EC0266B798AC1F04240
11296,4113881,20090108,2009,1,10:23 a.m.,10,23,01/08/2009 10:23 a.m.,1,Alameda,2013-09-25,2013-09-28,11296,h0.162787391196675,0101000020E6100000290B15D250915EC09B429DA85BEF4240
11297,4113908,20090130,2009,1,3:32 p.m.,15,32,01/30/2009 3:32 p.m.,0,Contra Costa,2013-09-25,2013-09-28,11297,h0.721801959728598,0101000020E61000005F549CB4BA6C5EC0ADA93D3613F84240
11298,4113913,20090109,2009,1,9:09 a.m.,9,9,01/09/2009 9:09 a.m.,2,Alameda,2013-09-25,2013-09-28,11298,,0101000020E6100000167C8967BFDA5DC04A60730E9E634240
11299,4114299,20090202,2009,2,5:46 p.m.,17,46,02/02/2009 5:46 p.m.,1,Santa Clara,2013-09-25,2013-09-28,11299,h0.456693271887143,0101000020E6100000162F168648885EC031AFC85466B34240
11300,4114329,20090211,2009,2,5:00 p.m.,17,0,02/11/2009 5:00 p.m.,1,San Francisco,2013-09-25,2013-09-28,11300,h0.0126838372207505,0101000020E610000057D0B4C4CA995EC0634C55359CE54240
11301,4114332,20090212,2009,2,9:37 a.m.,9,37,02/12/2009 9:37 a.m.,1,San Francisco,2013-09-25,2013-09-28,11301,h0.0258650635820757,0101000020E61000004FA26F1C429C5EC0738236397CE44240
11302,4114335,20090209,2009,2,10:07 a.m.,10,7,02/09/2009 10:07 a.m.,1,San Francisco,2013-09-25,2013-09-28,11302,h0.00320510971202026,0101000020E6100000CBEFD9DFFE995EC0CA4E3FA88BE44240
11303,4114337,20090210,2009,2,8:47 a.m.,8,47,02/10/2009 8:47 a.m.,1,San Francisco,2013-09-25,2013-09-28,11303,h0.0126838372207505,0101000020E6100000651360587E995EC039752F4157E54240
11304,4114367,20090209,2009,2,1:37 p.m.,13,37,02/09/2009 1:37 p.m.,1,San Francisco,2013-09-25,2013-09-28,11304,h0.0130789568641807,0101000020E6100000CE41E1FD029B5EC0BBBC94151EE24240
11305,4114369,20090210,2009,2,2:28 p.m.,14,28,02/10/2009 2:28 p.m.,1,San Francisco,2013-09-25,2013-09-28,11305,h0.0224901618695707,0101000020E6100000250D7F97E39A5EC0D887ABB992DF4240
11306,4114381,20090209,2009,2,6:34 p.m.,18,34,02/09/2009 6:34 p.m.,1,San Francisco,2013-09-25,2013-09-28,11306,h0.0258650635820757,0101000020E6100000B1790BDA9A9C5EC0D3F71A82E3E44240
11307,4114422,20090122,2009,1,3:39 p.m.,15,39,01/22/2009 3:39 p.m.,1,Contra Costa,2013-09-25,2013-09-28,11307,h0.363748587336539,0101000020E6100000E1D97976D4835EC082CC295CEAF24240
11308,4114446,20090129,2009,1,2:20 p.m.,14,20,01/29/2009 2:20 p.m.,1,Contra Costa,2013-09-25,2013-09-28,11308,h0.414813759726505,0101000020E61000001F76F05D14815EC06516A1D80AF54240
11309,4114450,20090113,2009,1,4:00 p.m.,16,0,01/13/2009 4:00 p.m.,1,Contra Costa,2013-09-25,2013-09-28,11309,h0.419741336478118,0101000020E61000008016A64AEF805EC055760B6EB5F64240
11310,4115038,20090207,2009,2,8:20 a.m.,8,20,02/07/2009 8:20 a.m.,1,Alameda,2013-09-25,2013-09-28,11310,h0.173666620379365,0101000020E6100000CBE6165FD98E5EC030E01BF972E44240
11311,4115107,20090130,2009,1,5:05 p.m.,17,5,01/30/2009 5:05 p.m.,1,Santa Clara,2013-09-25,2013-09-28,11311,h0.664255136413358,0101000020E610000004F86EF346795EC0731D99FD70AB4240
11312,4115355,20090211,2009,2,7:50 a.m.,7,50,02/11/2009 7:50 a.m.,1,Alameda,2013-09-25,2013-09-28,11312,h0.298239061155191,0101000020E610000082D0306B98875EC08E7E45C88AD64240
11313,4116023,20090201,2009,2,1:00 p.m.,13,0,02/01/2009 1:00 p.m.,0,Santa Clara,2013-09-25,2013-09-28,11313,h0.650598282988277,0101000020E610000072A83A3F207B5EC0D322916C64A94240
11314,4116714,20090210,2009,2,5:47 p.m.,17,47,02/10/2009 5:47 p.m.,0,Alameda,2013-09-25,2013-09-28,11314,h0.112438046162184,0101000020E61000009396CADB11925EC09A62693B01E34240
11315,4116715,20090210,2009,2,7:50 a.m.,7,50,02/10/2009 7:50 a.m.,1,San Mateo,2013-09-25,2013-09-28,11315,h0.226723804525613,0101000020E6100000BF852B56C3945EC0F699B33EE5C74240
11316,4117028,20090217,2009,2,6:30 p.m.,18,30,02/17/2009 6:30 p.m.,0,Santa Clara,2013-09-25,2013-09-28,11316,h0.543902691468539,0101000020E6100000DE5ADC35D7815EC08C4237A04AB04240
11317,4117216,20090202,2009,2,8:13 p.m.,20,13,02/02/2009 8:13 p.m.,1,San Francisco,2013-09-25,2013-09-28,11317,h0,0101000020E6100000DFFB1BB4D79A5EC0529ACDE330E34240
11318,4117469,20090116,2009,1,12:34 p.m.,12,34,01/16/2009 12:34 p.m.,1,Marin,2013-09-25,2013-09-28,11318,,0101000020E6100000DB711EA9999E5EC067182DF64DEC4240
11319,4117589,20090217,2009,2,6:40 p.m.,18,40,02/17/2009 6:40 p.m.,1,San Mateo,2013-09-25,2013-09-28,11319,h0.400574023110976,0101000020E610000004B86AE8B08B5EC05A18D81995B74240
11320,4117768,20090212,2009,2,11:35 a.m.,11,35,02/12/2009 11:35 a.m.,1,Alameda,2013-09-25,2013-09-28,11320,h0.130564672069794,0101000020E61000007839910571915EC058CA32C4B1E64240
11321,4119298,20090128,2009,1,7:35 a.m.,7,35,01/28/2009 7:35 a.m.,1,Santa Clara,2013-09-25,2013-09-28,11321,h0.524686750271692,0101000020E6100000E41AB0F556855EC06DDD729AAAAC4240
11322,4119299,20090112,2009,1,8:20 a.m.,8,20,01/12/2009 8:20 a.m.,0,Marin,2013-09-25,2013-09-28,11322,h0.148094081245628,0101000020E6100000D75AA9B14EA05EC093E92BA3ECF24240
11323,4119745,20090210,2009,2,5:04 p.m.,17,4,02/10/2009 5:04 p.m.,1,Santa Clara,2013-09-25,2013-09-28,11323,h0.564645646081041,0101000020E6100000D6A4DB1239815EC05C69633612AD4240
11324,4120242,20090126,2009,1,5:26 p.m.,17,26,01/26/2009 5:26 p.m.,1,Contra Costa,2013-09-25,2013-09-28,11324,h0.181649907346019,0101000020E61000005F3D93A23A965EC0B64E12013DFA4240
11325,4120254,20090125,2009,1,5:59 p.m.,17,59,01/25/2009 5:59 p.m.,1,Contra Costa,2013-09-25,2013-09-28,11325,h0.181649907346019,0101000020E61000001F1D684F93965EC02BB121EEA0FA4240
11326,4120981,20090223,2009,2,7:33 p.m.,19,33,02/23/2009 7:33 p.m.,1,Alameda,2013-09-25,2013-09-28,11326,h0.49865589324396,0101000020E61000008E818648977D5EC02B85402E71C44240
11327,4121004,20090228,2009,2,2:10 a.m.,2,10,02/28/2009 2:10 a.m.,1,San Mateo,2013-09-25,2013-09-28,11327,h0.263747333252631,0101000020E61000005C5A0D89FB9D5EC0FFB00001C6C04240
11328,4121066,20090224,2009,2,3:55 p.m.,15,55,02/24/2009 3:55 p.m.,0,San Mateo,2013-09-25,2013-09-28,11328,h0.317637356920597,0101000020E6100000C8D92A77D5905EC0650811BA95BD4240
11329,4121326,20090227,2009,2,6:08 p.m.,18,8,02/27/2009 6:08 p.m.,1,Santa Clara,2013-09-25,2013-09-28,11329,h0.491344054880793,0101000020E6100000F30E01D15D855EC0580861246AB14240
11330,4121772,20090304,2009,3,7:51 a.m.,7,51,03/04/2009 7:51 a.m.,1,Contra Costa,2013-09-25,2013-09-28,11330,h0.436948490830047,0101000020E6100000175D83633B805EC02307EC6AF2FB4240
11331,4121924,20090225,2009,2,9:31 p.m.,21,31,02/25/2009 9:31 p.m.,1,Contra Costa,2013-09-25,2013-09-28,11331,h0.409323567701027,0101000020E6100000B1344B5D0D825EC0A1C9B4ECFFFB4240
11332,4122086,20090228,2009,2,12:45 p.m.,12,45,02/28/2009 12:45 p.m.,1,Santa Clara,2013-09-25,2013-09-28,11332,h0.403777318625073,0101000020E61000009EC1F05B3E8A5EC0B52CA924FCB74240
11333,4125793,20090419,2009,4,2:57 a.m.,2,57,04/19/2009 2:57 a.m.,1,Alameda,2013-09-25,2013-09-28,11333,h0.151757001525021,0101000020E610000008D79244E5905EC0CCCC71135AEA4240
11334,4125821,20090405,2009,4,7:23 p.m.,19,23,04/05/2009 7:23 p.m.,1,Alameda,2013-09-25,2013-09-28,11334,h0.144337079836509,0101000020E6100000FC33283F4E905EC0CB6F2C83C5E54240
11335,4126682,20090120,2009,1,3:34 p.m.,15,34,01/20/2009 3:34 p.m.,0,Alameda,2013-09-25,2013-09-28,11335,h0.383028690321343,0101000020E6100000EC56CF49EF835EC04CAFDEF2A2CD4240
11336,4126691,20090223,2009,2,9:42 a.m.,9,42,02/23/2009 9:42 a.m.,1,Santa Clara,2013-09-25,2013-09-28,11336,h0.403777318625073,0101000020E6100000027278F7B68A5EC03A1966B2C9B84240
11337,4126703,20090224,2009,2,5:30 p.m.,17,30,02/24/2009 5:30 p.m.,1,Santa Clara,2013-09-25,2013-09-28,11337,h0.418861858991441,0101000020E61000009E8A6544B3895EC0EA663513C2B74240
11338,4126705,20090131,2009,1,4:22 p.m.,16,22,01/31/2009 4:22 p.m.,1,Marin,2013-09-25,2013-09-28,11338,h0.337662733176175,0101000020E610000012876C205DA45EC003EE79FEB4094340
11339,4126756,20090216,2009,2,6:40 p.m.,18,40,02/16/2009 6:40 p.m.,1,Marin,2013-09-25,2013-09-28,11339,h0.324712636174991,0101000020E6100000F295404A6CA25EC00994032CA8094340
11340,4126783,20090220,2009,2,7:34 p.m.,19,34,02/20/2009 7:34 p.m.,0,Sonoma,2013-09-25,2013-09-28,11340,,0101000020E61000009AC019A144B45EC0FDD75EB0C0464340
11341,4127187,20090129,2009,1,6:55 p.m.,18,55,01/29/2009 6:55 p.m.,1,Sonoma,2013-09-25,2013-09-28,11341,h0.72280995811081,0101000020E6100000509CED1BA9AD5EC0003ED3A645384340
11342,4127682,20090211,2009,2,5:06 p.m.,17,6,02/11/2009 5:06 p.m.,1,Sonoma,2013-09-25,2013-09-28,11342,h0.709970075813198,0101000020E6100000B54FC76386AD5EC0DC51F75C01374340
11343,4127697,20090208,2009,2,12:19 p.m.,12,19,02/08/2009 12:19 p.m.,1,Sonoma,2013-09-25,2013-09-28,11343,h0.706903847074198,0101000020E61000003D62F4DC427A5EC05F14F36217A14240
11344,4127749,20090202,2009,2,11:44 a.m.,11,44,02/02/2009 11:44 a.m.,0,Sonoma,2013-09-25,2013-09-28,11344,h0.723844148306574,0101000020E6100000D23252EF29AB5EC0B39AAE27BA3A4340
11345,4127777,20090207,2009,2,11:50 a.m.,11,50,02/07/2009 11:50 a.m.,1,Contra Costa,2013-09-25,2013-09-28,11345,h0.232871542501293,0101000020E6100000630B410ECA925EC0072E8F3523FD4240
11346,4127778,20090219,2009,2,5:25 p.m.,17,25,02/19/2009 5:25 p.m.,1,Santa Clara,2013-09-25,2013-09-28,11346,h0.543902691468539,0101000020E610000020A45D3B07815EC09E961FB8CAB04240
11347,4128728,20090203,2009,2,7:55 a.m.,7,55,02/03/2009 7:55 a.m.,1,Alameda,2013-09-25,2013-09-28,11347,h0.634276758745055,0101000020E6100000141E34BBEE715EC060E5D022DBD44240
11348,4129788,20090115,2009,1,2:59 p.m.,14,59,01/15/2009 2:59 p.m.,1,Alameda,2013-09-25,2013-09-28,11348,h0.23629187632645,0101000020E6100000922EEC1F7A8A5EC012D77B3BD3E04240
11349,4130152,20090204,2009,2,7:07 p.m.,19,7,02/04/2009 7:07 p.m.,1,Alameda,2013-09-25,2013-09-28,11349,h0.188947073364239,0101000020E6100000066B52C02C8D5EC0BA9EE8BAF0E34240
11350,4130216,20090226,2009,2,6:16 a.m.,6,16,02/26/2009 6:16 a.m.,1,Contra Costa,2013-09-25,2013-09-28,11350,h0.447919886130937,0101000020E6100000FA1175D5727F5EC0B939F0C572FB4240
11351,4130302,20090210,2009,2,2:35 p.m.,14,35,02/10/2009 2:35 p.m.,1,Contra Costa,2013-09-25,2013-09-28,11351,h0.63649487240101,0101000020E6100000EB4FE27327735EC066E37789A0004340
11352,4130865,20090220,2009,2,2:53 p.m.,14,53,02/20/2009 2:53 p.m.,0,Alameda,2013-09-25,2013-09-28,11352,h0.160934358859612,0101000020E610000079BA04F1CB8F5EC073CBB3379DE74240
11353,4131078,20090219,2009,2,9:35 p.m.,21,35,02/19/2009 9:35 p.m.,0,Alameda,2013-09-25,2013-09-28,11353,h0.130564672069794,0101000020E610000036120DF736915EC085F3BA8FEDE74240
11354,4131220,20090206,2009,2,5:12 p.m.,17,12,02/06/2009 5:12 p.m.,1,Sonoma,2013-09-25,2013-09-28,11354,h0.738206827711968,0101000020E6100000489E35898BAA5EC00E2F3EBB323D4340
11355,4131308,20090217,2009,2,6:45 a.m.,6,45,02/17/2009 6:45 a.m.,1,Santa Clara,2013-09-25,2013-09-28,11355,h1.12234789782012,0101000020E6100000B988940B3A655EC0664B5645B8814240
11356,4131312,20090219,2009,2,10:16 a.m.,10,16,02/19/2009 10:16 a.m.,2,Santa Clara,2013-09-25,2013-09-28,11356,h1.12234789782012,0101000020E6100000D2C5014FB5645EC0DB4FC6F830824240
11357,4132351,20090116,2009,1,2:24 p.m.,14,24,01/16/2009 2:24 p.m.,0,Contra Costa,2013-09-25,2013-09-28,11357,h0.382235936761051,0101000020E6100000A9F0677833845EC029571DDE18FB4240
11358,4132760,20090109,2009,1,7:15 p.m.,19,15,01/09/2009 7:15 p.m.,1,Alameda,2013-09-25,2013-09-28,11358,h0.157265766535607,0101000020E61000008E00B8A3C9905EC09C64ABCB29EB4240
11359,4132974,20090217,2009,2,8:30 p.m.,20,30,02/17/2009 8:30 p.m.,1,Alameda,2013-09-25,2013-09-28,11359,h0.221476924830192,0101000020E6100000C4E171F6738B5EC0AB2E4C4B51E04240
11360,4133548,20090115,2009,1,6:37 p.m.,18,37,01/15/2009 6:37 p.m.,1,Contra Costa,2013-09-25,2013-09-28,11360,h0.385696501205024,0101000020E61000001D392DD38A835EC002F8020EFCF84240
11361,4134115,20090213,2009,2,11:48 a.m.,11,48,02/13/2009 11:48 a.m.,1,Marin,2013-09-25,2013-09-28,11361,h0.174432528379049,0101000020E6100000F204C24E31A15EC0DBA4FD6A69F64240
11362,4134139,20090228,2009,2,12:58 a.m.,0,58,02/28/2009 12:58 a.m.,0,Sonoma,2013-09-25,2013-09-28,11362,h0.607450926699274,0101000020E61000007561FFD0A7AB5EC0CDF0FA27132A4340
11363,4135237,20090215,2009,2,8:49 p.m.,20,49,02/15/2009 8:49 p.m.,1,Alameda,2013-09-25,2013-09-28,11363,h0.332299768094237,0101000020E61000002403401537855EC05D948F9378D54240
11364,4136772,20090223,2009,2,11:51 a.m.,11,51,02/23/2009 11:51 a.m.,1,San Mateo,2013-09-25,2013-09-28,11364,h0.333222714321599,0101000020E610000035F1C4620A8F5EC0597A23A93BBE4240
11365,4136787,20090210,2009,2,7:45 a.m.,7,45,02/10/2009 7:45 a.m.,1,San Mateo,2013-09-25,2013-09-28,11365,h0.330331398586031,0101000020E6100000215A2BDA9C905EC0D181F63471BC4240
11366,4136790,20090212,2009,2,6:25 a.m.,6,25,02/12/2009 6:25 a.m.,1,San Mateo,2013-09-25,2013-09-28,11366,h0.319004176634092,0101000020E61000009E7EABD01B8F5EC0074147AB5ABE4240
11367,4136983,20090219,2009,2,8:03 a.m.,8,3,02/19/2009 8:03 a.m.,1,Alameda,2013-09-25,2013-09-28,11367,h0.142295387879762,0101000020E6100000BEC40E19C5905EC09D33FD6DAAE14240
11368,4136987,20090219,2009,2,2:08 p.m.,14,8,02/19/2009 2:08 p.m.,1,Alameda,2013-09-25,2013-09-28,11368,h0.162647823326521,0101000020E610000007F07101438F5EC0031203136EDE4240
11369,4137021,20090209,2009,2,8:15 p.m.,20,15,02/09/2009 8:15 p.m.,1,Alameda,2013-09-25,2013-09-28,11369,h0.157833879204734,0101000020E6100000CB95E6FBCE8F5EC09FF53AF3BCE24240
11370,4137250,20090210,2009,2,11:00 a.m.,11,0,02/10/2009 11:00 a.m.,1,Alameda,2013-09-25,2013-09-28,11370,h0.64631775734879,0101000020E6100000C3DFE5D8B0705EC0B385D6790AD84240
11371,4137254,20090204,2009,2,1:39 p.m.,13,39,02/04/2009 1:39 p.m.,1,Alameda,2013-09-25,2013-09-28,11371,h0.615511666979035,0101000020E61000000664AF77FF725EC037DF88EE59D84240
11372,4139385,20090216,2009,2,8:52 p.m.,20,52,02/16/2009 8:52 p.m.,1,Santa Clara,2013-09-25,2013-09-28,11372,h0.655074416508723,0101000020E61000002EB022FE3C795EC002DFC897ABAC4240
11373,4139446,20090222,2009,2,11:30 a.m.,11,30,02/22/2009 11:30 a.m.,1,Santa Clara,2013-09-25,2013-09-28,11373,h0.664255136413358,0101000020E610000004F86EF346795EC0731D99FD70AB4240
11374,4139502,20090228,2009,2,1:44 p.m.,13,44,02/28/2009 1:44 p.m.,1,Santa Clara,2013-09-25,2013-09-28,11374,h0.662225710589353,0101000020E6100000F90A1C1AE0775EC0BFA552A2DBAF4240
11375,4139510,20090228,2009,2,9:55 a.m.,9,55,02/28/2009 9:55 a.m.,1,Santa Clara,2013-09-25,2013-09-28,11375,h0.664255136413358,0101000020E6100000F5B86FB54E795EC026D98FB9D7AB4240
11376,4140486,20090227,2009,2,9:40 a.m.,9,40,02/27/2009 9:40 a.m.,1,San Francisco,2013-09-25,2013-09-28,11376,h0.0168652154359615,0101000020E610000046A7F809319B5EC09B4C26B8A2E44240
11377,4140553,20090227,2009,2,9:50 p.m.,21,50,02/27/2009 9:50 p.m.,1,San Francisco,2013-09-25,2013-09-28,11377,h0.0558019008708885,0101000020E6100000C09371E71D9E5EC0F96B0D00B0E34240
11378,4140805,20090218,2009,2,10:48 a.m.,10,48,02/18/2009 10:48 a.m.,1,Alameda,2013-09-25,2013-09-28,11378,h0.419068019441509,0101000020E61000001598045E9C835EC05B548B8862C54240
11379,4140856,20090204,2009,2,4:42 p.m.,16,42,02/04/2009 4:42 p.m.,0,Alameda,2013-09-25,2013-09-28,11379,h0.140166982203242,0101000020E6100000D2FA0049FD915EC011EBE813D4EA4240
11380,4141625,20090227,2009,2,9:38 a.m.,9,38,02/27/2009 9:38 a.m.,1,San Francisco,2013-09-25,2013-09-28,11380,h0.00826939265482036,0101000020E6100000A310B7F9B5995EC0982B28B110E24240
11381,4141923,20090225,2009,2,11:40 a.m.,11,40,02/25/2009 11:40 a.m.,2,Contra Costa,2013-09-25,2013-09-28,11381,h0.279986104368645,0101000020E61000002691D849D88B5EC03759FED714F94240
11382,4141934,20090212,2009,2,7:45 a.m.,7,45,02/12/2009 7:45 a.m.,0,Contra Costa,2013-09-25,2013-09-28,11382,h0.325803131952736,0101000020E6100000478666E8698E5EC0A36F777BB5064340
11383,4142027,20090221,2009,2,11:35 a.m.,11,35,02/21/2009 11:35 a.m.,1,Alameda,2013-09-25,2013-09-28,11383,h0.137668924832052,0101000020E6100000CAC573113A925EC0623722CE79ED4240
11384,4142029,20090201,2009,2,9:56 p.m.,21,56,02/01/2009 9:56 p.m.,1,Alameda,2013-09-25,2013-09-28,11384,h0.163820337093945,0101000020E6100000310109D42C905EC04A7B832F4CED4240
11385,4142283,20090204,2009,2,4:22 p.m.,16,22,02/04/2009 4:22 p.m.,1,Contra Costa,2013-09-25,2013-09-28,11385,h0.195219673860724,0101000020E6100000C1BFAD6040965EC04640852348FC4240
11386,4142295,20090215,2009,2,1:54 p.m.,13,54,02/15/2009 1:54 p.m.,1,Contra Costa,2013-09-25,2013-09-28,11386,h0.195219673860724,0101000020E6100000672B8AB212965EC0E99B340D8AFB4240
11387,4142412,20090225,2009,2,1:20 p.m.,13,20,02/25/2009 1:20 p.m.,0,Marin,2013-09-25,2013-09-28,11387,h0.221991520867157,0101000020E6100000AFCF9CF5A9A15EC041F9163147FC4240
11388,4142599,20090223,2009,2,2:23 p.m.,14,23,02/23/2009 2:23 p.m.,1,Santa Clara,2013-09-25,2013-09-28,11388,h0.622579745300348,0101000020E61000008B6F287CB67E5EC0790E1B1B70A84240
11389,4142618,20090218,2009,2,5:30 p.m.,17,30,02/18/2009 5:30 p.m.,1,Santa Clara,2013-09-25,2013-09-28,11389,h0.664731926286116,0101000020E610000063F437FCC97C5EC034492C2977A44240
11390,4142762,20090206,2009,2,4:21 p.m.,16,21,02/06/2009 4:21 p.m.,1,Alameda,2013-09-25,2013-09-28,11390,h0.157265766535607,0101000020E6100000BDC804FC9A905EC0BA9CB75620EB4240
11391,4144181,20090306,2009,3,8:55 a.m.,8,55,03/06/2009 8:55 a.m.,1,Santa Clara,2013-09-25,2013-09-28,11391,h0.418861858991441,0101000020E61000001E12BEF7B7895EC04346F6F708B74240
11392,4144772,20090219,2009,2,7:15 p.m.,19,15,02/19/2009 7:15 p.m.,1,Santa Clara,2013-09-25,2013-09-28,11392,h0.403777318625073,0101000020E6100000A02B5B35198A5EC06BFAFDAC43B84240
11393,4144851,20090308,2009,3,1:30 p.m.,13,30,03/08/2009 1:30 p.m.,1,Santa Clara,2013-09-25,2013-09-28,11393,h0.403777318625073,0101000020E61000006814DC59058A5EC0DBCCD71B6BB84240
